GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021
30089,Sanders County,41.91563039135749,15.074976434751996,49.21154632878836,1018.25,Montana,2021,13442.0,546.0,50270.0,79.30000000000001
30091,Sheridan County,76.3629865177727,60.063453876380166,26.434770320605267,171.5,Montana,2021,3564.0,7.0,56095.0,88.5
30093,Silver Bow County,112.4009804700977,11.893700952097465,37.28505571957282,1379.75,Montana,2021,36068.0,649.0,52495.0,82.9
30095,Stillwater County,87.15003853508445,14.867301473247805,40.7093626699254,241.0,Montana,2021,9177.0,189.0,75820.0,119.7
30097,Sweet Grass County,81.89717385808926,22.85080581415621,47.81732740585774,185.25,Montana,2021,3715.0,47.0,61454.0,97.0
30099,Teton County,77.9431799352528,55.89251517771043,25.29142099462736,65.0,Montana,2021,6368.0,101.0,59787.0,94.4
30101,Toole County,34.32575848965849,19.389855964405964,26.66404521404521,32.5,Montana,2021,5082.0,84.0,49297.0,77.80000000000001
30103,Treasure County,26.552677777777777,9.02590949074074,169.66435185185185,20.25,Montana,2021,758.0,-13.0,58275.0,92.0
30105,Valley County,140.05917317266344,131.61475274910975,10.418144301688208,376.0,Montana,2021,7513.0,-4.0,55338.0,87.30000000000001
30107,Wheatland County,59.238811705675474,43.60351779044385,73.45595440213437,26.25,Montana,2021,2032.0,4.0,42431.0,67.0
30109,Wibaux County,53.25186388888889,20.193525,244.6305555555556,6.75,Montana,2021,919.0,3.0,51924.0,82.0
30111,Yellowstone County,126.84003173149164,16.94753274408417,20.62061195846525,6440.0,Montana,2021,169852.0,2571.0,69182.0,109.2
31001,Adams County,198.749782775164,121.64091308537164,13.32335512266948,2033.0,Nebraska,2021,30970.0,-5.0,57136.0,85.30000000000001
31003,Antelope County,57.09272435990675,25.84519142816304,42.99017418295919,200.0,Nebraska,2021,6293.0,6.0,57413.0,85.80000000000001
31005,Arthur County,9.332480580693815,1.4079232654600302,118.30423579688286,18.0,Nebraska,2021,433.0,-4.0,58677.0,87.60000000000001
31007,Banner County,29.71661802413273,5.828644796380091,14.769513574660634,15.25,Nebraska,2021,660.0,-33.0,59863.0,89.4
31009,Blaine County,40.8587625,3.9959375,63.45,3.75,Nebraska,2021,453.0,-9.0,53541.0,80.0
31011,Boone County,45.47796784398943,8.01781158754488,36.716866304939245,288.75,Nebraska,2021,5385.0,-3.0,64705.0,96.60000000000001
31013,Box Butte County,193.45803865271213,149.23065694129613,11.861857217554112,380.75,Nebraska,2021,10672.0,53.0,65493.0,97.80000000000001
31015,Boyd County,69.02467647058823,75.3515,7.0588235294117645,9.0,Nebraska,2021,1741.0,-24.0,51107.0,76.3
31017,Brown County,58.80808959637357,20.17465604880775,107.68492486338798,31.75,Nebraska,2021,2872.0,-24.0,52738.0,78.80000000000001
31019,Buffalo County,149.13189050047862,29.41848865348184,18.268394426940624,2655.75,Nebraska,2021,50586.0,110.0,65721.0,98.2
31021,Burt County,48.96599637792056,7.654384131281294,36.34981408459992,388.25,Nebraska,2021,6755.0,85.0,61317.0,91.60000000000001
31023,Butler County,58.85286772903691,26.07600874240729,56.10965315157773,438.5,Nebraska,2021,8427.0,7.0,66416.0,99.2
31025,Cass County,117.0076754954202,63.62964062958351,24.379179688721628,2315.25,Nebraska,2021,27122.0,93.0,77771.0,116.2
31027,Cedar County,46.08715564494841,15.836678017224532,33.76269957654091,220.75,Nebraska,2021,8371.0,44.0,64037.0,95.7
31029,Chase County,132.85706536196727,114.058992256233,19.27989735723638,193.0,Nebraska,2021,3772.0,-54.0,59492.0,88.9
31031,Cherry County,148.5737466763249,141.66810134096193,35.2347096337556,350.0,Nebraska,2021,5464.0,28.0,53533.0,80.0
31033,Cheyenne County,114.25628923578496,11.525013571461391,25.642146366152502,467.0,Nebraska,2021,9511.0,44.0,54772.0,81.80000000000001
31035,Clay County,94.94614083717823,67.52845565613183,35.488039492513586,422.75,Nebraska,2021,6049.0,14.0,64315.0,96.10000000000001
31037,Colfax County,66.38603441461262,8.755674395360648,35.072038626802346,429.75,Nebraska,2021,10444.0,-133.0,69498.0,103.8
31039,Cuming County,88.55410803728239,40.97247492066586,23.66062192093141,408.5,Nebraska,2021,8929.0,-43.0,66165.0,98.80000000000001
31041,Custer County,40.36970951187165,10.87276034564636,47.86884184846048,225.75,Nebraska,2021,10476.0,33.0,56531.0,84.4
31043,Dakota County,133.28288416359894,25.957357908485616,17.645078769288062,535.75,Nebraska,2021,21042.0,-333.0,64231.0,95.9
31045,Dawes County,78.48455444325026,15.360318216687476,49.18680012167808,263.0,Nebraska,2021,8241.0,128.0,50905.0,76.0
31047,Dawson County,125.5411715290313,48.10443059076725,19.54644943234652,898.75,Nebraska,2021,23884.0,-166.0,61817.0,92.30000000000001
31049,Deuel County,20.89860083616299,7.423926641828585,49.614812613972205,89.5,Nebraska,2021,1902.0,51.0,51583.0,77.0
31051,Dixon County,36.09961292079589,9.296985025630516,34.23162895962309,127.25,Nebraska,2021,5464.0,-68.0,64943.0,97.0
31053,Dodge County,150.01370754753933,50.46420172519471,35.897142721882126,1783.5,Nebraska,2021,36997.0,-54.0,59872.0,89.4
31055,Douglas County,177.87329126845532,44.03466620569461,11.984339266831329,34958.5,Nebraska,2021,586327.0,-2005.0,69475.0,103.8
31057,Dundy County,55.7102355580734,46.19666778870079,11.157637629965343,76.0,Nebraska,2021,1590.0,-27.0,52916.0,79.0
31059,Fillmore County,93.4834264607201,60.47129180441032,32.28733985320902,416.75,Nebraska,2021,5553.0,7.0,65739.0,98.2
31061,Franklin County,173.7847674209417,88.95265829592708,31.659113423641493,219.75,Nebraska,2021,2873.0,1.0,54192.0,80.9
31063,Frontier County,30.050736548356728,17.288558581759904,28.77310165625543,146.5,Nebraska,2021,2633.0,81.0,53735.0,80.30000000000001
31065,Furnas County,99.68771470346542,89.38149755612156,42.71866005560793,198.75,Nebraska,2021,4575.0,-23.0,54308.0,81.10000000000001
31067,Gage County,118.48983621211327,58.563444984249045,36.18257219761421,844.0,Nebraska,2021,21583.0,75.0,56261.0,84.0
31069,Garden County,38.04592014533086,21.868047850958565,23.46513605442177,37.0,Nebraska,2021,1837.0,20.0,53240.0,79.5
31071,Garfield County,29.661835454070143,21.498350809604247,36.7202578024453,44.25,Nebraska,2021,1801.0,-26.0,51055.0,76.3
31073,Gosper County,85.8422870528249,36.56267908234549,31.25013369916198,91.0,Nebraska,2021,1808.0,17.0,67263.0,100.5
31075,Grant County,35.43279773954116,22.046425522941966,34.10239541160594,12.5,Nebraska,2021,576.0,1.0,64244.0,96.0
31077,Greeley County,35.15372787204234,6.789288620797012,30.274836550435865,77.75,Nebraska,2021,2227.0,50.0,53225.0,79.5
31079,Hall County,169.18754239511512,20.426864627407443,16.07242604712369,2578.75,Nebraska,2021,62097.0,-239.0,60751.0,90.7
31081,Hamilton County,134.49334723258409,57.35971358532521,16.146996343139804,726.5,Nebraska,2021,9429.0,64.0,73024.0,109.1
31083,Harlan County,139.30261729914386,109.83662126687678,44.52248471585288,322.25,Nebraska,2021,3054.0,-35.0,58928.0,88.0
31085,Hayes County,17.88236359126984,7.418843154761904,43.752678571428575,9.5,Nebraska,2021,849.0,8.0,57060.0,85.2
31087,Hitchcock County,16.070683072139303,2.9496669527363184,38.64292288557214,89.75,Nebraska,2021,2598.0,32.0,50300.0,75.10000000000001
31089,Holt County,92.45185300379912,81.61953011199142,30.27680572836434,520.75,Nebraska,2021,10043.0,-34.0,61415.0,91.7
31091,Hooker County,21.28421655009617,12.472239003030833,39.3234029842047,45.25,Nebraska,2021,686.0,-42.0,52254.0,78.10000000000001
31093,Howard County,122.46104404353748,11.510886497960511,40.01514875199086,144.75,Nebraska,2021,6515.0,1.0,70906.0,105.9
31095,Jefferson County,93.6577518364958,61.47224179557864,46.12953326130903,351.75,Nebraska,2021,7154.0,34.0,57098.0,85.30000000000001
31097,Johnson County,125.91964096192966,67.41076718764302,33.70998780715411,174.75,Nebraska,2021,5287.0,-36.0,50886.0,76.0
31099,Kearney County,118.70683083468214,54.17516532593068,21.46534846419248,240.0,Nebraska,2021,6690.0,22.0,72694.0,108.6
31101,Keith County,120.08618960802993,80.11775946149515,20.594995335696964,400.25,Nebraska,2021,8269.0,-18.0,53637.0,80.10000000000001
31103,Keya Paha County,100.49574242424242,74.99267676767677,77.35521885521885,19.0,Nebraska,2021,787.0,7.0,49421.0,73.8
31105,Kimball County,125.50297652215627,12.36044426546378,37.89093147824191,94.25,Nebraska,2021,3315.0,-55.0,52460.0,78.4
31107,Knox County,27.84212135842605,4.319463593765828,34.12438793469558,318.75,Nebraska,2021,8336.0,-83.0,54189.0,80.9
31109,Lancaster County,220.79399472783652,144.99475758461057,18.003686372257555,24112.75,Nebraska,2021,324756.0,241.0,65436.0,97.7
31111,Lincoln County,145.19367010603997,58.582404731260006,22.45352369497085,1354.0,Nebraska,2021,33685.0,-283.0,61702.0,92.2
31113,Logan County,39.12614814814816,5.028712962962963,28.40740740740741,10.0,Nebraska,2021,675.0,-3.0,61004.0,91.10000000000001
31115,Loup County,30.404072916666667,26.619851041666664,36.704166666666666,23.0,Nebraska,2021,599.0,-1.0,53369.0,79.7
31117,McPherson County,11.968677419354838,1.4860645161290322,23.935483870967744,12.25,Nebraska,2021,372.0,-5.0,54138.0,80.9
31119,Madison County,212.9348967291201,146.4010313599502,18.568919218237244,2197.0,Nebraska,2021,35368.0,-53.0,61263.0,91.5
31121,Merrick County,116.46603726888868,25.93840784370343,42.3021791815097,410.0,Nebraska,2021,7721.0,63.0,64309.0,96.10000000000001
31123,Morrill County,171.51360513727835,98.05355412820646,17.44614176501341,75.75,Nebraska,2021,4527.0,-37.0,52933.0,79.10000000000001
31125,Nance County,60.30774357014311,7.834040903756627,45.07741333139359,157.25,Nebraska,2021,3326.0,-31.0,56880.0,85.0
31127,Nemaha County,89.40874266666245,29.18570187720154,38.69285700601934,239.25,Nebraska,2021,7035.0,53.0,56658.0,84.60000000000001
31129,Nuckolls County,129.76135955547232,103.1078581607906,16.51939111173998,204.75,Nebraska,2021,4041.0,23.0,59602.0,89.0
31131,Otoe County,79.23823822576482,19.00326820160194,34.49214693328028,729.25,Nebraska,2021,16198.0,182.0,67595.0,101.0
31133,Pawnee County,48.9233896051346,11.18439373576222,36.30873126269509,77.75,Nebraska,2021,2528.0,3.0,50501.0,75.4
31135,Perkins County,38.79606137961288,6.4308355828042405,47.93402652229648,118.25,Nebraska,2021,2829.0,16.0,61156.0,91.30000000000001
31137,Phelps County,151.38374606304845,32.74207125010479,15.182692769180004,255.25,Nebraska,2021,8988.0,69.0,66986.0,100.1
31139,Pierce County,78.8179627218243,32.216217109138114,38.14263667620057,206.0,Nebraska,2021,7332.0,-9.0,64607.0,96.5
31141,Platte County,102.9777559781877,13.077505755038692,48.37255294213822,1517.75,Nebraska,2021,34296.0,-96.0,70177.0,104.8
31143,Polk County,51.54335923488347,15.437653578928913,53.59024148027836,389.5,Nebraska,2021,5166.0,63.0,69503.0,103.8
31145,Red Willow County,84.337339310843,17.74766385480547,36.23108642720182,539.25,Nebraska,2021,10573.0,-40.0,63958.0,95.5
31147,Richardson County,135.3385596254823,16.062821061369107,34.044121105925186,259.75,Nebraska,2021,7705.0,1.0,54044.0,80.7
31149,Rock County,27.65912357164872,24.40721523874235,38.00523792942813,81.0,Nebraska,2021,1245.0,-23.0,53120.0,79.30000000000001
31151,Saline County,137.03266349557458,86.80957071427336,26.62294868363153,696.25,Nebraska,2021,14116.0,-13.0,63187.0,94.4
31153,Sarpy County,171.2317001224259,33.817006081073245,13.297804747169716,12972.75,Nebraska,2021,196553.0,1681.0,88913.0,132.8
31155,Saunders County,95.67586896757072,44.00361251976288,31.701070000331026,1598.0,Nebraska,2021,23118.0,344.0,78689.0,117.5
31157,Scotts Bluff County,190.85640030052627,112.09223356553692,14.193894795297126,1651.75,Nebraska,2021,35603.0,-110.0,53206.0,79.5
31159,Seward County,107.5044663733802,62.18172528728613,25.64992425842069,1154.5,Nebraska,2021,17692.0,105.0,75305.0,112.5
31161,Sheridan County,56.77888438453904,11.0806857323786,30.041280756189416,161.0,Nebraska,2021,4996.0,-54.0,47543.0,71.0
31163,Sherman County,70.66028931337028,23.048268822818983,48.69715117931231,37.25,Nebraska,2021,2980.0,52.0,54771.0,81.80000000000001
31165,Sioux County,24.10554641414141,6.699377406759907,78.28831585081585,30.0,Nebraska,2021,1127.0,-20.0,46834.0,70.0
31167,Stanton County,130.8099489596221,34.59195458820342,25.475771308561026,185.5,Nebraska,2021,5717.0,-75.0,71709.0,107.1
31169,Thayer County,85.67372652602442,52.25372320800435,53.54645769615924,277.0,Nebraska,2021,4885.0,11.0,56626.0,84.60000000000001
31171,Thomas County,15.784999242424243,4.549584090909091,61.94015151515151,7.25,Nebraska,2021,671.0,-8.0,53019.0,79.2
31173,Thurston County,41.68660182849332,16.16359986518982,29.71019393065405,262.25,Nebraska,2021,6507.0,-113.0,52202.0,78.0
31175,Valley County,120.56550027292872,10.153510392182406,21.97308370267914,98.75,Nebraska,2021,4073.0,2.0,52336.0,78.2
31177,Washington County,56.10026129114435,17.967247950542507,29.798427386163496,1669.5,Nebraska,2021,21167.0,193.0,100572.0,150.2
31179,Wayne County,113.58160819230147,79.82044519531723,26.782141648276536,642.0,Nebraska,2021,9871.0,6.0,59787.0,89.30000000000001
31181,Webster County,148.83737301479906,79.80458186531008,25.218963542216045,178.0,Nebraska,2021,3336.0,-31.0,58161.0,86.9
31183,Wheeler County,15.788894209956707,2.0688591720779224,93.9556277056277,7.25,Nebraska,2021,785.0,-3.0,50850.0,76.0
31185,York County,133.78912190019847,80.07270140314789,34.25090877691549,680.5,Nebraska,2021,14354.0,108.0,64531.0,96.4
32001,Churchill County,140.47443241985346,21.359417496293943,25.46202969565765,636.25,Nevada,2021,25843.0,284.0,67716.0,102.3
32003,Clark County,194.979084532807,44.44183216428456,13.205139878973837,167513.75,Nevada,2021,2322985.0,25467.0,63735.0,96.30000000000001
32005,Douglas County,119.25742536370733,12.92380401290692,17.730686054247215,3732.25,Nevada,2021,49628.0,26.0,74053.0,111.9
32007,Elko County,54.853734622205394,15.112463191990676,35.87346104612827,2738.25,Nevada,2021,54046.0,58.0,81466.0,123.1
32009,Esmeralda County,25.684951355311355,8.480992380952381,42.12205128205128,16.0,Nevada,2021,744.0,19.0,53509.0,80.80000000000001
32011,Eureka County,25.73609962933428,17.952233836907084,30.767447870518048,35.25,Nevada,2021,1863.0,-37.0,80084.0,121.0
32013,Humboldt County,75.86268461050841,12.700355684572038,43.6944039224391,900.25,Nevada,2021,17272.0,-353.0,77018.0,116.4
32015,Lander County,36.56328221175354,10.511518041899755,40.05666115525274,194.75,Nevada,2021,5766.0,10.0,85773.0,129.6
32017,Lincoln County,40.85600398621468,21.38562974705311,67.65832004633734,192.25,Nevada,2021,4482.0,66.0,64304.0,97.10000000000001
32019,Lyon County,146.68063656238763,28.79963545767984,31.608519211614244,3316.0,Nevada,2021,61585.0,887.0,71547.0,108.1
32021,Mineral County,81.9506365076736,10.024414593543032,43.27158443549667,162.75,Nevada,2021,4525.0,-28.0,53515.0,80.80000000000001
32023,Nye County,94.38489627622414,15.818211998899828,43.42814946432297,2543.0,Nevada,2021,54738.0,2090.0,59282.0,89.60000000000001
32027,Pershing County,26.88753171529156,8.884776500110416,38.44420762970723,319.75,Nevada,2021,6462.0,54.0,52412.0,79.2
32029,Storey County,78.0861540896158,15.85501332528818,42.90559022071295,336.25,Nevada,2021,4170.0,45.0,79281.0,119.8
32031,Washoe County,190.8251373253527,57.30545222142655,16.51578228374095,27882.25,Nevada,2021,496745.0,2571.0,76123.0,115.0
32033,White Pine County,38.45249444976268,12.288965330297804,58.50642836782896,229.5,Nevada,2021,8788.0,-48.0,63070.0,95.30000000000001
32510,Carson City,143.47782354390756,22.646189501657823,18.518145569816816,2585.0,Nevada,2021,58130.0,-167.0,64869.0,98.0
33001,Belknap County,152.6165953100336,31.73732352140146,17.976626754250006,6173.0,New Hampshire,2021,64781.0,529.0,75781.0,85.9
33003,Carroll County,119.3540097343993,15.629645218954314,32.6491832633125,5422.0,New Hampshire,2021,52199.0,749.0,66874.0,75.8
33005,Cheshire County,148.01648628381665,94.64605349775115,29.578035703762275,7567.0,New Hampshire,2021,77350.0,713.0,67883.0,76.9
33007,Coos County,97.66055111531423,21.73305979229353,37.24693592222711,1918.0,New Hampshire,2021,31504.0,388.0,53602.0,60.7
33009,Grafton County,128.60618601367275,22.86910379462929,32.44907647506892,7375.5,New Hampshire,2021,91126.0,923.0,77378.0,87.7
33011,Hillsborough County,198.77125658262764,37.04462137793705,18.52986438216509,22041.25,New Hampshire,2021,426594.0,2209.0,90806.0,102.9
33013,Merrimack County,177.45112728962226,36.92878202387978,18.42203300153325,8345.25,New Hampshire,2021,156020.0,1743.0,80842.0,91.60000000000001
33015,Rockingham County,210.83754903502927,39.11428738122088,16.396924888632068,16537.75,New Hampshire,2021,319424.0,1590.0,104281.0,118.1
33017,Strafford County,196.01039085562093,28.363851802027007,17.09637730324459,6134.25,New Hampshire,2021,132275.0,876.0,91928.0,104.1
33019,Sullivan County,163.33682934845805,29.988425567559823,26.449151161314045,2163.5,New Hampshire,2021,43958.0,483.0,64919.0,73.5
34001,Atlantic County,215.20875380901447,22.6096991364344,16.949946569504636,12940.5,New Jersey,2021,275638.0,1026.0,65693.0,73.60000000000001
34003,Bergen County,222.5592180939876,108.89072373173772,10.803300962215726,69080.25,New Jersey,2021,952997.0,-3341.0,104777.0,117.4
34005,Burlington County,238.2128135215329,48.90788959823183,15.369133854296177,23353.25,New Jersey,2021,466103.0,1733.0,94043.0,105.4
34007,Camden County,235.5181729034232,66.14003221008036,14.149551704033984,19548.5,New Jersey,2021,524907.0,283.0,77675.0,87.10000000000001
34009,Cape May County,193.78470031464727,20.483235919301187,18.40600528900056,9332.5,New Jersey,2021,95634.0,509.0,74896.0,83.9
34011,Cumberland County,232.36074186335568,49.16703462246293,17.813410153515658,3319.25,New Jersey,2021,151356.0,-727.0,58030.0,65.0
34013,Essex County,224.54790971026665,105.68873145740922,11.709100400893092,35301.0,New Jersey,2021,849477.0,-8007.0,66191.0,74.2
34015,Gloucester County,251.82222291070008,50.85138925982149,15.416431448015176,12129.5,New Jersey,2021,306601.0,2299.0,93783.0,105.1
34017,Hudson County,237.84680209101896,111.68200675971944,10.59329242629712,37526.0,New Jersey,2021,703366.0,-4939.0,79159.0,88.7
